Open,High,Low,Close,Adj Close,Volume
1097.050049,1109.599976,1093.849976,1100.449951,1021.498413,487095
1099.949951,1116.400024,1097.849976,1107.949951,1028.460327,793106
1108.75,1112.050049,1087.400024,1104.25,1025.026001,375109
1104.099976,1107.800049,1072.349976,1084.800049,1006.971497,28819
1089.699951,1137.550049,1084.349976,1111.099976,1031.384521,1386657
1124.699951,1130.900024,1110,1116.199951,1036.11853,444069
1123,1128.449951,1050.599976,1089.800049,1011.612732,697715
1080.400024,1126.300049,1078.25,1118.800049,1038.532104,1318333
1126,1172.5,1126,1159.5,1076.312134,831169
1160.099976,1199.25,1160.099976,1181.050049,1096.316162,1197874
1200,1203.300049,1160,1168,1084.202515,1089223
1168,1212,1167.25,1197.300049,1111.400146,2500524
1208,1336.599976,1208,1301.900024,1208.495605,5148210
1291,1309.099976,1285.150024,1300.349976,1207.056641,1094301
1290,1312.5,1283.75,1308,1214.157959,1666709
1308.050049,1321.099976,1276.599976,1281,1189.095215,897760
1281.949951,1284,1266.75,1273.300049,1181.947632,905088
1270,1285.699951,1253.800049,1263.400024,1172.75769,1114840
1259.949951,1274.400024,1248,1255.599976,1170.029175,562263
1265,1291,1255.599976,1279.949951,1192.719727,424647
1279.949951,1281.550049,1246.099976,1249.650024,1164.484741,397912
1226.650024,1256,1214.849976,1219.199951,1136.109741,664012
1221.150024,1244,1204.349976,1226.099976,1142.539307,487656
1245,1313.449951,1245,1300.949951,1212.28833,1910715
1299.75,1299.75,1262.349976,1279.650024,1192.440308,738739
1277,1288.900024,1258.5,1267,1180.6521,592931
1276.949951,1276.949951,1244.75,1250.099976,1164.903931,464436
1250.199951,1257.449951,1231.449951,1234.199951,1150.087402,337099
1241.900024,1246.949951,1232.449951,1239.599976,1155.119507,452705
1238,1267.050049,1224,1263.900024,1177.763306,891878
1256,1285.75,1256,1275.949951,1188.992065,1019528
1275.449951,1346.199951,1274.050049,1339.650024,1248.350952,1771656
1338.5,1364.599976,1320,1327.550049,1237.075684,1782494
1336,1359.449951,1318,1327.75,1237.261963,877163
1339,1356.5,1282,1293.900024,1205.718994,661751
1300,1378,1294.400024,1372.650024,1279.101807,1278062
1372,1372,1331,1342.650024,1251.146606,1014831
1336,1355.199951,1318.75,1347.5,1255.665771,662936
1345,1393.199951,1345,1375.449951,1281.711304,768449
1380,1400.75,1368.050049,1391.449951,1296.620605,589185
1395,1395.099976,1360,1363.650024,1270.715332,492264
1363,1404.900024,1348,1370.800049,1277.378174,704501
1374.150024,1386.900024,1354.050049,1365.949951,1272.858398,379985
1382.099976,1412,1382.099976,1406.800049,1310.924683,984085
1417.800049,1427,1370,1416.800049,1320.243164,611680
1416,1459.25,1410,1455.349976,1356.166016,797353
1455.25,1462.800049,1430,1435,1337.203003,635459
1444.800049,1459.900024,1431.300049,1437.900024,1339.905273,542905
1439,1471.449951,1431.150024,1465,1365.158203,396935
1470,1478.699951,1457.400024,1462.449951,1362.78186,259181
1462.449951,1472.849976,1440,1453.599976,1354.535034,587554
1461.75,1470.849976,1439.300049,1453.849976,1354.768311,1326959
1452,1496.5,1450,1481.400024,1380.44043,515613
1491.400024,1495,1463.5,1473.449951,1373.032349,212924
1483,1485.400024,1452.099976,1463.349976,1363.620728,276850
1455.900024,1468.5,1445,1452.099976,1353.137451,497431
1455,1483,1449.550049,1468.849976,1368.745728,521009
1470,1492,1459.300049,1480.050049,1379.182495,699800
1484.900024,1519.5,1480.050049,1509.900024,1406.998169,558312
1520,1522,1503.400024,1515.800049,1412.496216,264297
1523,1545.900024,1512.849976,1521.099976,1417.434937,823163
1515,1515,1495.849976,1504.900024,1402.338867,657455
1504.900024,1534.199951,1486,1509.900024,1406.998169,989935
1513.699951,1523.699951,1496.650024,1499.699951,1397.493286,213801
1510,1531,1492.400024,1510.949951,1407.976685,606477
1517,1517,1490,1505.099976,1402.525269,397757
1505.199951,1515.449951,1445.5,1456.300049,1357.05127,796760
1472,1472,1408.25,1428,1330.67981,553986
1435.949951,1488.949951,1411.400024,1476.25,1375.641357,496793
1469.199951,1494.400024,1457.949951,1468.800049,1368.699341,896951
1470,1472.900024,1424.349976,1437.900024,1339.905273,478088
1420.300049,1457,1420.300049,1446.199951,1347.639282,592739
1475.099976,1516,1422.300049,1431.449951,1333.894409,784900
1439,1439,1363.099976,1374.849976,1281.1521,759223
1353.150024,1405,1351.050049,1379.75,1285.718262,755720
1373.099976,1422,1363.25,1380.050049,1285.997803,721851
1352.300049,1374.400024,1283.849976,1321.900024,1231.810547,964172
1300,1358,1300,1345.800049,1254.081909,668938
1280.050049,1381.25,1275.550049,1362.349976,1269.503906,1250605
1382,1390.900024,1313,1325.199951,1234.885742,1087007
1325.5,1356.5,1325.5,1337.599976,1246.440674,351971
1331,1362,1295,1311.300049,1221.933228,863164
1312,1341.5,1295.75,1325.900024,1235.537964,663190
1334.900024,1376.099976,1325,1348.25,1256.364868,535338
1354.900024,1390,1346.699951,1360.150024,1267.453979,565015
1358.150024,1375,1312.199951,1318.449951,1228.595947,514554
1318.449951,1323.949951,1262.449951,1289.800049,1201.898438,750170
1282.050049,1305.949951,1277.349976,1292.650024,1204.554077,359850
1301,1303.599976,1255,1261.849976,1175.853149,620250
1272,1304,1260,1298.449951,1209.958984,853190
1296.5,1335.849976,1295,1322.849976,1232.695801,447273
1333.900024,1358.800049,1330,1348.900024,1256.970581,422968
1347.5,1357,1337,1348.449951,1256.551025,530452
1316.550049,1357.5,1316.550049,1333.849976,1242.946289,491204
1340,1347.949951,1326,1338.550049,1247.32605,523804
1338,1373.949951,1334.099976,1369.400024,1276.073608,596665
1381.5,1403.949951,1312.550049,1356,1263.586548,928960
1353,1363.099976,1312,1325.050049,1234.745972,693560
1328,1341.550049,1305.599976,1326.25,1235.864258,505363
1332,1359.550049,1332,1338.699951,1247.46582,593989
1345.5,1369.900024,1335.349976,1343.699951,1252.125122,1208005
1357,1368.949951,1346.800049,1356.5,1264.052368,1017247
1348.099976,1382,1348.099976,1376.150024,1282.363403,748874
1370.099976,1467.349976,1370.099976,1460.650024,1361.104736,1421211
1459.949951,1474,1436.199951,1445.800049,1347.266968,1234375
1459.5,1459.5,1398.099976,1404,1308.31543,662003
1383.099976,1400,1366,1377.849976,1283.947632,952245
1383,1413.300049,1382,1396.949951,1301.745972,627373
1392.349976,1409.699951,1383.050049,1401.099976,1305.613159,529677
1390.099976,1411.150024,1360,1394.099976,1299.09021,417724
1390,1426.400024,1390,1419.099976,1322.38623,708254
1430,1498.849976,1427.849976,1453.699951,1354.628296,1310151
1451.699951,1468,1433.849976,1439.599976,1341.489258,587760
1441,1486.5,1397.599976,1468.25,1368.186768,1056721
1468.599976,1486.5,1449,1480.75,1379.834961,361407
1482,1492.699951,1440,1455.150024,1355.979614,885323
1458.900024,1547,1457.800049,1538.150024,1433.32312,1424857
1532.099976,1590.400024,1506,1585.400024,1477.352783,2170360
1577.75,1610,1553.900024,1559.199951,1452.938232,1548206
1567,1588.800049,1557,1561.050049,1454.662109,432980
1563,1579.949951,1545,1566.949951,1460.160156,619444
1560,1608.75,1551.550049,1592.199951,1483.689209,788585
1594,1619.900024,1583,1606.949951,1497.434204,803478
1592.199951,1596.949951,1557.099976,1562,1455.547607,918762
1575,1584.650024,1554.900024,1563.650024,1457.085205,613838
1564.800049,1585,1555.300049,1569.650024,1462.676514,662794
1570.25,1592.449951,1566,1578.949951,1471.342285,427080
1578.849976,1587.5,1561.050049,1572.25,1465.099121,222080
1573,1612,1562.150024,1589.400024,1481.080322,377882
1611,1656.800049,1610.199951,1625.849976,1515.045776,1247615
1628.949951,1649,1596.199951,1612.699951,1502.792114,738521
1629.949951,1659.25,1615,1639,1527.299927,1276814
1664.5,1668.75,1535,1627.25,1516.350586,2436197
1627,1657.300049,1589.099976,1610.349976,1500.602173,977803
1616.5,1622.949951,1523.650024,1553.199951,1447.347168,960601
1553,1586.75,1547.550049,1574.150024,1466.869629,678465
1589.75,1606.75,1573,1599.75,1490.724854,827299
1600,1600,1564.050049,1570.050049,1463.048828,846644
1566,1572.050049,1538,1544.349976,1439.100342,585470
1546.949951,1551.400024,1514.050049,1534.449951,1429.875244,603684
1545.900024,1550.550049,1495,1499.800049,1397.586792,824650
1492.099976,1505.650024,1473.400024,1487.5,1386.124634,1568523
1480,1487.550049,1438.25,1444.650024,1346.195068,1155889
1462.300049,1500,1430.5,1471,1370.749268,1033674
1458.5,1482.050049,1422.699951,1435.849976,1337.994751,691567
1447.949951,1468.5,1438.050049,1449.25,1350.481689,941803
1448.349976,1457.449951,1406.650024,1411.150024,1314.978149,645478
1411,1435,1384.349976,1408.400024,1312.415771,328167
1421.550049,1451,1409,1447.25,1348.617798,441312
1443.300049,1466,1441.449951,1451.150024,1352.252197,557025
1453.300049,1485,1452,1478.050049,1377.31897,511059
1479.949951,1504,1471.5,1497.25,1395.210327,549044
1505,1555,1496.800049,1540.699951,1435.699097,467100
1548.550049,1549.949951,1497.400024,1526.199951,1422.187378,466817
1511,1530,1475.699951,1486.949951,1385.612183,634534
1473,1510.099976,1444.349976,1454.300049,1355.187378,935300
1459,1478.099976,1428.449951,1459.099976,1359.660156,598785
1460,1473,1433,1445.449951,1346.94043,482401
1439,1439.949951,1355,1380.849976,1286.743042,932010
1380.949951,1439,1379.300049,1430.400024,1332.916504,735870
1437.199951,1473.699951,1421,1460.300049,1360.778564,724402
1459,1470.349976,1428.5,1446.050049,1347.499756,312024
1448,1473.449951,1428,1462.5,1362.828613,506878
1462.599976,1514.400024,1462.599976,1505.150024,1402.572021,887735
1510.199951,1529,1496.800049,1507.300049,1404.575562,1106929
1517,1517,1482.699951,1485.099976,1383.888306,569624
1488,1497.650024,1458,1465.300049,1365.437866,606081
1462,1492,1451,1467.400024,1367.394775,377890
1458.5,1485,1451.800049,1466.849976,1366.88208,440507
1470,1497.75,1470,1490.900024,1389.293091,449323
1499,1502,1470.150024,1483.400024,1382.304321,286841
1483.050049,1501.400024,1461.150024,1494,1392.181763,384706
1480,1494.800049,1460.650024,1468.25,1368.186768,341393
1465.5,1473.949951,1425,1436,1338.134644,551378
1426,1437.150024,1356.5,1374.800049,1281.105347,669422
1367.900024,1378.599976,1272.349976,1303.650024,1214.804443,1634892
1300,1344.699951,1282,1299.449951,1210.890381,1508485
1308.900024,1317.849976,1281.150024,1285.949951,1198.311035,461253
1289.75,1331.25,1288.050049,1297,1208.607666,944024
1224.050049,1224.050049,1048,1145.25,1067.199585,18392412
1190,1194.349976,1141,1152.099976,1073.582764,6770876
1139,1149,1105.699951,1111.800049,1036.029053,2944975
1120,1147.900024,1112,1140.900024,1063.145996,1718331
1145,1218.900024,1142,1206.099976,1123.902466,4852227
1201.900024,1225,1186.050049,1206,1123.809448,2293111
1215.300049,1237,1206,1213.449951,1130.751831,1578004
1220,1261.699951,1214.300049,1253.800049,1168.351685,2489219
1250,1279,1162.849976,1212.25,1129.633545,3392497
1210,1274,1209,1266.650024,1180.32605,1840040
1269,1290,1215.599976,1238.300049,1159.258545,1850652
1230.349976,1238.5,1173.5,1182.550049,1112.457397,1390093
1170,1185.150024,1149.300049,1172.650024,1103.144287,1414112
1176,1219,1170.150024,1213.349976,1141.432007,1319643
1218.5,1268.449951,1213,1264.800049,1189.832397,1408845
1250.400024,1294,1250.400024,1283.650024,1207.565063,1032361
1283.650024,1447.900024,1278.050049,1411,1327.366821,9586141
1416,1444,1403.199951,1414.75,1330.894409,2179144
1414,1439.900024,1382.050049,1416,1332.070313,1350227
1415.099976,1415.099976,1375.699951,1382.150024,1300.226563,1034018
1390.5,1423,1387.25,1394.599976,1311.938843,1278099
1400.599976,1409.099976,1383.5,1392.550049,1310.010498,812381
1404,1468,1399.099976,1432.75,1347.827271,1717729
1436.699951,1477.25,1420,1423.900024,1339.502075,1116780
1427,1450,1407.449951,1416.300049,1332.352661,698222
1425,1444.900024,1410.5,1426.75,1342.182983,678971
1435.400024,1440.949951,1407.300049,1415.849976,1331.929199,421110
1414,1429.449951,1395.550049,1414.25,1330.424072,941753
1400,1400,1334.599976,1349,1269.041504,1014218
1344.900024,1354.900024,1296.099976,1320.099976,1241.85437,1152891
1317.099976,1350,1306.900024,1319.75,1241.525269,1448819
1329.599976,1346.349976,1306.349976,1326.849976,1248.204346,714394
1330,1344,1313.400024,1331.400024,1252.484863,959648
1335,1352.150024,1320.099976,1326.550049,1247.922363,1255962
1313.400024,1342.650024,1309,1319.349976,1241.148804,625260
1326,1332.349976,1290,1303.150024,1225.909302,1186766
1320,1365,1313,1357.949951,1277.46106,1648536
1355,1369.150024,1320.099976,1336,1256.812134,1797120
1339.949951,1357.400024,1329.800049,1348.949951,1268.994385,887178
1360.949951,1360.949951,1331.550049,1342.099976,1262.550659,669070
1335,1349.949951,1322,1335.800049,1256.624146,791454
1349,1367.550049,1306,1313.650024,1235.786743,1397305
1316,1333.650024,1286.849976,1297.25,1220.358887,1103637
1286,1313.949951,1257,1259.900024,1185.222656,1937370
1263,1266,1190,1198.199951,1127.179688,2205755
1210,1228,1180.550049,1212.550049,1140.679199,2003058
1212,1229.900024,1181.800049,1192.300049,1121.629517,810963
1200,1210.400024,1175.199951,1186.650024,1116.314453,936137
1198,1200.5,1163.900024,1177.349976,1107.56543,982840
1144,1226,1140,1215.099976,1143.078247,2477261
1214.949951,1214.949951,1183.599976,1197.199951,1126.238892,911713
1200,1217.699951,1180.599976,1188.699951,1118.24292,674584
1205.099976,1214.949951,1168.300049,1192.050049,1121.394287,665583
1193,1212.550049,970.150024,1161.099976,1092.278931,2630601
1154.099976,1161.699951,1117.099976,1135.25,1067.960938,1988996
1120,1202,1104.75,1176.849976,1107.095093,1609831
1185.650024,1204.900024,1160.5,1188.949951,1118.478027,599156
1183.25,1188,1138,1149.849976,1081.695679,1753771
1161.099976,1184.550049,1133.300049,1150.949951,1082.730469,1264211
1150,1153,1106.400024,1139.349976,1071.817993,1879934
1140,1153.449951,1058.550049,1077.900024,1014.010376,1341451
1110,1127.949951,1057.300049,1094.199951,1029.344116,2294597
1078.5,1097,1025,1044,982.119568,1759166
1028.800049,1038.699951,902.299988,940.549988,884.801331,3870560
934.900024,995.200012,925.599976,955.849976,899.194458,3025273
966,1099.199951,966,1079.949951,1015.93866,3093722
1005,1082,995.5,1046.349976,984.330261,2596868
1056.5,1145,1026.099976,1039.949951,978.309692,2093839
1054,1054,995.549988,1042.800049,980.990784,1482936
1055,1087.800049,1045,1072.550049,1008.977417,1174683
1095,1098.150024,998,1006.25,946.607117,1415378
1002,1029,981.700012,1009.75,949.899719,1996964
1027.949951,1052,1005,1017.400024,957.096375,944260
1017.400024,1034.5,992.599976,1005.299988,945.71344,1623833
1020,1064,1008.400024,1053,990.58606,1699053
1033,1094.25,1023.650024,1084.650024,1020.360168,1522381
1100.650024,1113.900024,1041,1071.75,1008.224915,1689672
1059.75,1095.5,1029.5,1083.900024,1019.654602,1779232
1070,1134.849976,1068,1119.75,1053.379639,1657603
1127.650024,1170,1072,1164.800049,1095.759644,2057363
1168,1220,1163.150024,1213.349976,1141.432007,1690900
1214.099976,1265.050049,1214.099976,1254,1179.672363,1359503
1240.050049,1253.550049,1205.599976,1245.75,1176.482056,684397
1240,1255.300049,1205,1213.349976,1145.883545,761424
1220,1234.949951,1209.900024,1223.300049,1155.280396,118980
1221,1244.900024,1208.650024,1229.849976,1161.465942,842946
1230,1251.75,1212.550049,1216.699951,1149.047241,893836
1210,1230.099976,1170,1216.5,1148.858398,1089517
1232.099976,1271.900024,1228,1239.349976,1170.437744,1246982
1240,1265.050049,1211,1260.5,1190.411743,831437
1267.5,1275,1218,1235.199951,1166.518555,1126590
1250,1250,1210,1220.400024,1152.541626,749722
1229.5,1229.5,1182,1192.599976,1126.287354,851877
1185,1209,1164.5,1185.550049,1119.629395,1068472
1192,1202.449951,1142.650024,1155.449951,1091.203003,726128
1155,1177.849976,1083,1109.449951,1047.760742,1998687
1099,1116.050049,1080.300049,1100.400024,1039.213745,1314979
1102.849976,1139.699951,1090,1133.199951,1070.190186,1190442
1135,1185.900024,1135,1177.949951,1112.451782,1637214
1186.199951,1193.550049,1147.900024,1155.5,1091.250244,1246110
1158.5,1176.5,1138.25,1163.050049,1098.380493,919096
1163.099976,1173.5,1145.300049,1149.75,1085.820068,899577
1142,1149,1110.150024,1123.25,1060.793457,1150683
1105.099976,1123.900024,1094.199951,1105.050049,1043.605469,991771
1113,1116.550049,1081.099976,1093.900024,1033.075317,665488
1052.25,1102,1052.25,1091.25,1030.572876,750361
1070.099976,1164.849976,1067.849976,1144.550049,1080.90918,1201243
1144.949951,1171,1130.199951,1155.300049,1091.061401,853450
1163.900024,1223.75,1159.5,1172,1106.832886,2165479
1179.300049,1205,1162,1178.599976,1113.065796,2101001
1180,1204,1168,1196.25,1129.734497,753807
1197.900024,1208,1180.099976,1200.150024,1133.41748,727443
1210.949951,1285,1206.099976,1275.050049,1204.152832,2646189
1265,1291.25,1252.300049,1267.099976,1196.64502,1020893
1268.099976,1273.150024,1192.5,1200.5,1133.748169,2379618
1208.699951,1210,1177.25,1199.699951,1132.992554,1111579
1199,1229,1178.699951,1220.050049,1152.21106,1167779
1224,1248.650024,1215.5,1226.699951,1158.491089,826888
1224,1231.900024,1216.25,1224.449951,1156.366333,531808
1230.400024,1258,1230.400024,1239.949951,1171.004517,1141657
1244.949951,1246.75,1219.199951,1229.75,1161.371704,545844
1230.099976,1252,1176.550049,1195.400024,1128.931519,1588301
1195,1206,1141.25,1152.900024,1088.7948,1545225
1150,1171.949951,1133,1162.650024,1098.002686,1661620
1173.599976,1188,1158.849976,1176.300049,1110.893677,900132
1177,1196.800049,1165.800049,1192.75,1126.429077,760825
1192.75,1217,1188.550049,1209.949951,1142.672363,834425
1208,1220.849976,1180,1186.349976,1120.384766,876768
1197.699951,1197.699951,1171.099976,1189.699951,1123.548462,673078
1190.800049,1191.050049,1144.75,1169.050049,1104.046753,553691
1171,1192.5,1165.449951,1188.199951,1122.13208,777787
1190,1199.699951,1175,1188.199951,1122.13208,1185014
1188,1207.599976,1143,1149.5,1085.583862,2060773
1159,1167.400024,1131.349976,1135.800049,1072.64563,1077840
1139,1140.75,1106.900024,1114.699951,1052.718628,1088957
1111,1122.599976,1089.099976,1096.150024,1035.200317,1461298
1096,1107,1080.050049,1088.050049,1027.550659,1240765
1098.800049,1121,1086.099976,1114.550049,1052.577271,816136
1120,1133.150024,1109,1120.150024,1057.865723,1191243
1124,1124,1043.150024,1055.699951,996.999512,2398246
1055,1055.949951,995,1026.599976,969.517456,3752941
1025,1036.599976,1002.599976,1014.700012,958.279236,1722444
1016,1024.949951,991.349976,1015.349976,958.892944,2021427
1016,1059,1010,1047.099976,988.877625,2001341
1040,1044,1010,1024.75,967.770264,775225
1020,1073.949951,1018.150024,1068.099976,1008.710022,1113882
1075,1077.849976,1050.550049,1068.099976,1008.710022,1129650
1068,1110,1068,1100.849976,1039.63916,1530056
1095,1095,1063.599976,1071.599976,1012.01532,655043
1087,1087,1050.099976,1056.25,997.518799,455117
1059,1070,1033.5,1042.650024,984.67511,1178920
1042,1055.5,1034,1046.900024,988.688721,1047473
1041,1045.25,997,1002,946.285278,1242259
1005.200012,1014.950012,994.799988,1002.900024,947.135315,976065
1004,1023.200012,996.25,1000.950012,945.293823,971434
1010,1059.550049,1008.049988,1051,992.560791,1936192
1055.400024,1068,1049.300049,1055.5,996.810608,782103
1058,1079.900024,1051.5,1073.800049,1014.093018,538523
1085.900024,1106.400024,1073.800049,1099.300049,1038.175171,1029089
1090,1141.550049,1080.300049,1129.699951,1066.884766,1472771
1130,1154.150024,1122.900024,1128.949951,1066.17627,1273281
1126.800049,1148.599976,1125,1142.25,1078.736816,806627
1144.400024,1165,1144.400024,1159.900024,1095.405762,835837
1165,1237.699951,1164.050049,1228.800049,1160.474487,1960352
1229,1266.75,1226.199951,1240.449951,1171.476807,1128999
1244.75,1248.150024,1220,1229.099976,1160.757813,432730
1219.099976,1227.949951,1206.150024,1220.400024,1152.541626,677422
1229.599976,1269.900024,1218.550049,1259.449951,1189.420166,828571
1270,1285,1261.199951,1272.449951,1201.697266,953598
1280,1297,1266.050049,1280.300049,1209.111084,981853
1293.5,1293.5,1235.150024,1246.800049,1177.473877,983356
1248.050049,1272.5,1245.199951,1267.099976,1196.64502,1032597
1279.800049,1285,1230,1237.949951,1169.115601,1297494
1240,1247.900024,1217.75,1220.900024,1153.013794,872238
1225,1225.449951,1194.800049,1206.75,1139.650513,1299737
1212.699951,1230,1190,1198.550049,1131.906372,1153225
1191.300049,1209.949951,1181.199951,1199.699951,1132.992554,1143801
1211,1214,1190.5,1204.099976,1137.147949,642825
1208.5,1263.349976,1197,1245.699951,1176.434814,2958028
1254,1294,1254,1278.25,1207.174805,2036322
1280,1290,1227,1236.050049,1167.321411,823295
1238,1252.199951,1180.449951,1198.199951,1131.575928,1357107
1200,1226,1193.449951,1198.449951,1131.812134,1723766
1210,1219.900024,1195.650024,1208,1140.830811,721456
1215,1245.699951,1209.099976,1223.699951,1155.658203,995077
1230,1249,1207.449951,1241.75,1172.70459,793701
1247.5,1257.699951,1217.599976,1222.949951,1154.949707,1033760
1222.5,1237.400024,1184.25,1196.900024,1130.348267,1606319
1198,1224,1197.699951,1209.75,1142.483643,1338563
1214.099976,1227.550049,1213.050049,1225.050049,1156.933228,646199
1232.349976,1237.900024,1216.050049,1220.949951,1153.061035,465361
1216.5,1247,1203.400024,1229.599976,1161.22998,852909
1237,1242,1202.650024,1215.650024,1148.055786,657666
1213.5,1215.400024,1163.949951,1168.449951,1103.480103,659285
1171.400024,1177.650024,1151.949951,1165.949951,1101.119141,1799090
1167,1185,1149.599976,1179,1113.443604,728916
1184.949951,1194,1146,1153.099976,1088.983643,731324
1157,1169,1121.550049,1135.5,1072.362061,732790
1134,1138.949951,1086,1110.949951,1049.177124,1278397
1094,1109.900024,1088.349976,1092.800049,1032.036499,638073
1096.5,1099,1068.550049,1079.650024,1019.617798,1006437
1065,1072.400024,1050,1058.849976,999.974243,844401
1065,1073.75,1015.349976,1023,966.117615,1011355
1017,1052.050049,1012.450012,1027.25,970.131409,1629244
1008,1043,991,1033.050049,975.608948,3085519
1025,1049.900024,1012.200012,1018.950012,962.292969,1266794
1018.799988,1030.099976,980.299988,987.549988,932.638855,849741
1003.900024,1038.75,991.799988,1018.450012,961.820679,1271919
1027,1039.75,1014.700012,1020,963.284424,913909
1025,1027,997.099976,1002.400024,946.663147,523806
1001,1045,999.099976,1032.800049,975.372925,901172
1071,1122,1071,1097.449951,1036.427856,1073658
1105.800049,1142.900024,1081.199951,1086.050049,1025.662109,1222072
1085,1085,1047.5,1064.800049,1005.593567,1245979
1083.5,1126.400024,1047.050049,1063.900024,1004.743408,1914450
1068,1111.800049,1039,1107.599976,1046.01355,2019393
1112.5,1148.949951,1105.199951,1138.25,1074.959229,1215016
1141,1159.599976,1123.099976,1135.849976,1072.692993,1400883
1127,1136.800049,1105.099976,1109.449951,1047.760742,704044
1115.050049,1132,1106.849976,1127.75,1065.043213,685509
1136.800049,1217.949951,1135,1164.300049,1099.561035,3924356
1174.699951,1191.800049,1160.599976,1169.550049,1104.518921,1906513
1175,1187,1162,1165.400024,1100.599609,1033967
1165.900024,1167,1058.050049,1065.5,1006.254517,2304331
1074,1107,1062.300049,1092.599976,1031.847534,1987245
1094,1114.5,1049.099976,1076.050049,1016.218079,1354550
1080,1116,1069,1109.800049,1048.091309,1349634
1113,1113,1058.199951,1068.199951,1008.804443,1406515
1061,1095.349976,1037,1083.849976,1023.58429,1864074
1080,1106.25,1065.25,1084.949951,1024.623047,1530117
1024,1055,1000,1017.950012,961.348389,32119273
1022.099976,1067.599976,1022.099976,1050.949951,992.513489,5694676
1055.75,1075.449951,1041.050049,1062.75,1010.213562,3073742
1063,1108.800049,1046.949951,1094.599976,1040.488892,1839946
1101.199951,1109.5,1088.550049,1098.400024,1044.101318,2451896
1107.199951,1118.900024,1080.800049,1114.199951,1059.120239,3237919
1108.5,1121.949951,1101.300049,1118.949951,1063.635376,2457561
1123,1126.949951,1087,1099.599976,1045.241943,1977733
1106.5,1106.5,1086.099976,1098.650024,1044.339111,1198405
1103,1103,1074.550049,1080.449951,1027.038452,1831146
1084,1094.699951,1050,1054.650024,1002.513977,1443356
1057.650024,1077.900024,1057.650024,1067.75,1014.966309,1751344
1074.849976,1087.900024,1067.050049,1085,1031.363525,910555
1084.900024,1090.5,1058.099976,1062.849976,1010.308655,991299
1062,1098,1062,1077.5,1024.234253,2073688
1071,1076.400024,1020,1032.550049,981.506531,1131123
1030,1059,1030,1052.400024,1000.375183,1448397
1058,1067.349976,1025.099976,1034.199951,983.07489,1345451
1048.900024,1057,1034.199951,1043.550049,991.962646,1402296
1051.400024,1058.900024,1038.199951,1046.150024,994.434204,1126078
1055.75,1063,1035,1058.050049,1005.746094,893659
1059.900024,1090,1056,1084.150024,1030.555664,1417023
1084.449951,1104.949951,1076.25,1084.150024,1030.555664,1667434
1082,1082,1045.599976,1051,999.044373,1489414
1058.400024,1071,1040,1061.599976,1009.120361,2591247
1052,1069.400024,1032.050049,1038.25,986.924744,690254
1044.5,1044.699951,976.150024,980.799988,932.314575,3520901
973,977,909.049988,925.349976,879.605713,3052075
964,1015,955,986.349976,937.590332,10331033
985.950012,1007.799988,971.450012,976.099976,927.847046,2027690
980.799988,990,962.549988,967.450012,919.624695,1417626
967.5,982.400024,964.099976,969,921.098022,1468107
967.849976,975.450012,959,969.25,921.335693,1528948
969,984.700012,963.299988,967.349976,919.529602,1274941
971.900024,981.900024,960,978.450012,930.080933,1315470
969.650024,981.900024,946.200012,970.549988,922.57135,1716848
968.799988,991.549988,966.5,983.200012,934.595947,1139998
983.5,1008,983.5,997.849976,948.52179,1379243
1000,1014.900024,992.549988,1002.549988,952.989441,1048216
1009.950012,1065,1008.400024,1042.150024,990.631836,1567489
1038.949951,1048.849976,980.049988,987.549988,938.731018,1073790
999,1053.949951,995.049988,1041.550049,990.061584,2186378
1040,1063.199951,1019.700012,1032.150024,981.126221,1104085
1040,1059.599976,1029.349976,1040.199951,988.778259,1056137
1045.599976,1052.150024,1020.650024,1029.150024,978.274536,925265
1030,1037.449951,1003.25,1011.849976,961.829712,668448
1009.200012,1009.200012,981.349976,986.549988,937.780457,759339
982.400024,1015,955.700012,1010.349976,960.403931,1966224
1035.050049,1064.400024,1013,1019.650024,969.244202,2144248
1030,1033.5,1008.5,1019.599976,969.196533,1409979
1028.400024,1032.5,980.099976,991.650024,942.628296,1093311
980,987.349976,960,967.150024,919.339539,1126422
973,981,942.5,966.150024,918.388977,1851772
950,975.799988,935.799988,962.849976,915.252014,1391404
962,987.349976,946,984.549988,935.879333,1235350
986.849976,999.650024,973.099976,980.049988,931.601624,991302
982.099976,998.099976,977.599976,994.900024,945.717712,640061
985.25,1013.450012,985.25,1009.200012,959.31073,1001880
1014.799988,1037.150024,1009.200012,1034.25,983.122375,1104303
1038.699951,1059.949951,1032.449951,1037.900024,986.59198,1150156
1039.949951,1057.199951,1037.900024,1052.300049,1000.280212,803937
1040.099976,1070,1038.550049,1053.550049,1001.468506,900551
1048.199951,1064.800049,1013.599976,1022.049988,971.525574,657572
1034.800049,1042.150024,1023.099976,1036.900024,985.641418,540241
1038.900024,1045,1026.699951,1035.75,984.548218,975197
1044.099976,1162.849976,1014.099976,1141.400024,1084.975464,2192868
1146,1199.650024,1140.849976,1167.300049,1109.595337,1536390
1153,1172.300049,1131,1165.650024,1108.026733,1160109
1150.5,1161.75,1100.5,1114.75,1059.642944,1375869
1117,1132.5,1096.699951,1102.25,1047.760986,1489914
1090,1117.400024,1087.800049,1095,1040.869385,1136758
1095,1104,1055.699951,1071,1018.055664,1115345
1075,1091.150024,1026.5,1045.150024,993.483521,1167059
